bad_ar,gender,education,marital_status,age_decile,outstanding_balance,pay_this_month,no_activity_this_month,last_payment_portion,num_recent_payments,credit_limit
0,female,4-graduate school,single,20,0.0,1,0,1.0,4,0.6
0,female,4-graduate school,single,20,0.40369,0,0,0.061818853518871994,6,0.8
0,female,2-university,single,20,1.06822,0,0,0.03978652434956638,6,2.3
0,female,4-graduate school,single,20,0.05945,0,0,1.0,6,2.1
1,female,2-university,single,20,0.72464,2,0,0.04779655400927767,5,1.0
1,female,2-university,single,20,0.46186,2,0,0.04260844864667451,5,0.5
0,female,2-university,single,20,0.39391,0,0,0.06713061379757883,4,0.5
1,female,4-graduate school,single,20,0.21025,0,0,0.1861735137147822,6,0.4
0,female,2-university,single,20,0.03386,0,0,0.0,2,0.9
0,female,4-graduate school,single,20,0.33969,0,0,0.05116479259697638,4,0.7
0,female,2-university,married,20,0.18455,0,0,0.0770344087025538,5,0.3
0,female,4-graduate school,single,20,0.0,0,0,1.0,6,1.7
0,female,2-university,single,20,0.81356,0,0,0.03435449003836641,6,0.8
0,female,2-university,single,20,0.14037,0,0,0.11719207781553967,5,1.4
0,female,2-university,single,20,0.02293,0,0,0.37005057357838905,5,0.3
1,female,2-university,single,20,0.24633,0,0,0.0557703747769185,6,0.4
0,female,4-graduate school,single,20,0.0,1,0,1.0,3,0.5
0,female,2-university,single,20,0.01582,0,0,0.29200652528548127,6,2.3
0,female,4-graduate school,single,20,0.0,1,0,1.0,4,0.6
0,female,4-graduate school,single,20,0.59321,0,0,0.049168237318692125,6,0.6
0,female,2-university,single,20,0.44448,0,0,0.05393626890466225,5,2.5
0,female,4-graduate school,married,20,0.40144,0,0,0.08309589425008174,6,2.4
0,female,4-graduate school,single,20,1.51033,0,0,0.16793280583015976,6,3.1
0,female,4-graduate school,single,20,2.79773,0,0,0.04535998090106067,6,3.2
0,female,4-graduate school,single,20,0.07031,0,0,0.3718578015766771,2,0.2
0,female,4-graduate school,single,20,0.0,0,0,0.985165927511852,6,3.0
0,female,2-university,single,20,0.05051,0,0,0.3533818644427168,6,0.5
0,female,4-graduate school,single,20,0.30675,0,0,0.10045203415369161,6,5.7
0,female,4-graduate school,single,20,1.08695,0,0,0.0798811368683399,6,1.6
0,female,2-university,single,20,0.01039,0,0,1.0,6,2.3
0,female,4-graduate school,single,20,0.40687,0,0,0.16069936363052004,4,2.5
0,female,2-university,single,20,0.74607,0,0,0.03560193355328781,6,0.8
0,female,1-high school,single,20,0.0,0,0,2.0,6,0.6
0,female,5-phd,single,20,0.15584,0,0,0.10883169178864885,6,0.9
0,female,4-graduate school,married,20,0.03263,0,0,1.0,5,1.5
0,female,1-high school,married,20,0.24187,0,0,0.09569123470654294,5,0.9
0,female,4-graduate school,single,20,0.0,1,0,1.0,1,1.5
0,female,4-graduate school,single,20,0.48824,0,0,0.26291573550677005,6,1.5
0,female,1-high school,married,20,0.11612,0,0,1.0,6,4.0
0,female,4-graduate school,single,20,1.90832,0,0,0.04022985636473472,6,2.0
0,female,4-graduate school,single,20,0.63517,0,0,0.04700131603684903,6,2.1
1,female,2-university,married,20,0.01953,0,0,1.0,5,1.4
0,female,2-university,single,20,0.02423,0,0,1.0,6,2.2
0,female,2-university,married,20,1.92744,0,0,0.1829342193246406,6,2.5
0,female,4-graduate school,single,20,0.0,0,0,1.0096852300242132,6,1.2
0,female,2-university,married,20,0.0,1,0,1.0,4,2.0
0,female,2-university,single,20,0.21021,1,0,0.04477478284230321,6,0.5
0,female,1-high school,single,20,0.48308,0,0,0.03624830086089714,6,0.5
0,female,4-graduate school,single,20,0.07614,0,1,1.0015524334394164,6,2.3
0,female,4-graduate school,married,20,0.01526,2,0,0.0,0,1.0
0,female,2-university,married,20,0.26293,1,0,0.08175813008130081,5,0.5
0,female,4-graduate school,single,20,0.35587,0,0,0.051042543960390985,6,3.3
0,female,4-graduate school,single,20,0.03,0,0,0.0,0,0.9
0,female,2-university,married,20,0.04609,0,0,0.19096385542168676,6,1.5
0,female,1-high school,single,20,0.24799,2,0,0.09884052461509218,4,0.7
0,female,4-graduate school,single,20,0.67126,0,0,0.05633088763396189,6,0.8
0,female,2-university,single,20,1.2803,0,0,0.05510907003444317,6,1.3
0,female,4-graduate school,single,20,0.97029,0,0,0.04348317038514741,4,1.3
1,female,2-university,single,20,0.0,0,0,1.0099255583126552,2,1.4
1,female,1-high school,married,20,0.02248,0,0,1.0,6,2.4
0,female,4-graduate school,single,20,0.0,0,0,1.0,6,1.6
1,female,4-graduate school,single,20,0.0,0,0,1.0,6,0.5
0,female,4-graduate school,single,20,0.0,0,0,0.9841575362748001,4,5.0
0,female,2-university,married,20,2.27896,0,0,0.04500468457853113,6,2.6
0,female,2-university,single,20,0.0,0,0,0.8625791199572943,4,1.0
0,female,2-university,single,20,1.05388,0,0,0.05267778753292362,6,1.3
0,female,4-graduate school,single,20,1.1965,0,0,0.03666180407495872,6,0.8
0,female,2-university,single,20,0.0,0,0,1.0,5,4.0
0,female,2-university,single,20,0.42681,0,0,0.0397379101785288,6,3.6
0,female,4-graduate school,single,20,0.04729,0,0,0.2582711900010503,5,1.9
0,female,2-university,single,20,0.39138,0,0,0.05160624435556702,6,0.9
0,female,4-graduate school,single,20,0.02298,0,0,0.8535630383711824,6,0.5
0,female,2-university,single,20,0.42904,0,0,0.11644735624525752,4,0.8
0,female,2-university,single,20,0.0145,0,0,1.0,1,1.2
1,female,2-university,single,20,0.19717,2,0,0.06316834363578938,5,1.0
0,female,4-graduate school,married,20,0.0,1,0,1.0,3,1.7
0,female,4-graduate school,single,20,0.36655,0,0,0.043132976429097,6,0.9
1,female,4-graduate school,single,20,0.0,0,1,1.0,2,4.0
0,female,4-graduate school,single,20,0.75921,0,0,0.04504147999491216,5,2.3
0,female,4-graduate school,single,20,2.00582,0,0,0.03418249189439555,5,2.6
0,female,2-university,single,20,0.51573,0,0,0.07545904250859395,6,1.1
0,female,2-university,single,20,3.1033,0,0,0.027428686043086105,5,5.0
0,female,2-university,single,20,0.02037,0,0,1.0,5,0.9
0,female,4-graduate school,single,20,0.17713,0,0,0.20820102167610105,5,0.6
1,female,2-university,married,20,3.08135,0,0,0.039928448220788344,6,3.2
0,female,2-university,married,20,0.33128,0,0,0.07439035126331543,6,3.2
0,female,4-graduate school,single,20,1.07439,0,0,0.04022842750575004,6,1.9
1,female,4-graduate school,single,20,0.0,1,0,0.0,0,0.8
1,female,2-university,married,20,0.31904,2,0,0.09575979948838531,5,2.3
0,female,4-graduate school,married,20,0.00117,0,1,2.0,3,3.1
0,female,2-university,single,20,1.43798,0,0,0.04560903337359019,6,2.6
0,female,4-graduate school,single,20,0.0,1,0,1.0,5,2.0
0,female,4-graduate school,single,20,0.58667,0,0,0.3039694727535018,5,2.0
0,female,2-university,single,20,0.4847,0,0,0.04765232244414682,6,2.0
0,female,2-university,single,20,0.26727,0,0,0.050336161075715445,6,0.5
1,female,1-high school,single,20,0.50275,0,0,0.045958416824457234,6,0.5
0,female,4-graduate school,single,20,0.40498,0,0,0.09547222951523976,6,0.5
0,female,2-university,married,20,1.79231,0,0,0.043857772453040095,6,2.4
0,female,2-university,single,20,0.02815,0,0,0.4488733279468534,6,1.0
0,female,2-university,single,20,0.01257,0,0,1.0,6,2.3
0,female,4-graduate school,single,20,0.02827,0,0,0.3568242640499554,6,2.3
1,female,2-university,married,20,1.67137,2,0,0.11410477671121508,4,2.4
0,female,2-university,married,30,0.0,0,0,1.0,6,1.5
0,female,2-university,married,30,0.00268,0,0,1.0,3,1.5
0,female,4-graduate school,single,20,0.22338,0,0,1.0,5,2.0
1,female,2-university,single,20,0.56501,2,0,0.03640865069540523,6,0.6
0,female,2-university,single,30,0.18389,0,0,0.07334604664808567,6,0.5
0,female,2-university,single,30,0.0,0,0,1.0,5,1.4
0,female,4-graduate school,married,30,1.50682,2,0,0.05016909278047346,5,2.2
0,female,4-graduate school,single,20,0.00936,0,1,1.0,4,3.0
0,female,4-graduate school,single,20,0.0,0,1,0.0,6,3.0
0,female,4-graduate school,single,20,1.14396,0,0,0.04109632345967818,6,2.0
0,female,2-university,divorced,20,0.0,0,0,1.0004880769767117,6,0.8
1,female,2-university,single,20,0.71495,2,0,0.04828047431643388,6,4.3
0,female,2-university,divorced,20,0.02934,0,0,0.3337041156840934,6,0.6
0,female,2-university,single,20,0.0,0,0,1.0,6,1.7
0,female,2-university,single,20,0.24359,0,0,0.06612298875909191,6,0.5
0,female,2-university,single,20,0.22934,0,0,0.0664128221021872,5,4.2
1,female,2-university,single,20,0.43088,3,0,0.043440486533449174,4,0.8
1,female,4-graduate school,single,20,0.0,0,0,1.0007582515611062,3,2.3
0,female,2-university,single,20,0.60662,0,0,0.03801517326225139,6,2.7
0,female,4-graduate school,single,20,0.5408,0,0,0.040584751015910185,6,5.0
0,female,2-university,single,20,0.89992,0,0,0.04500505382058416,6,2.2
0,female,1-high school,single,20,0.97738,0,0,0.03561659916651993,6,1.8
0,female,2-university,single,20,0.32473,0,0,0.05556337037558025,6,0.5
0,female,5-phd,single,20,0.11871,1,0,0.11911487758945385,5,0.2
0,female,4-graduate school,single,20,0.0,1,0,1.0,4,0.2
0,female,4-graduate school,single,20,0.05261,1,0,0.1620745542949757,4,0.8
0,female,2-university,married,20,0.61049,0,0,0.04546556741028128,6,1.2
0,female,4-graduate school,single,20,0.09189,0,0,0.10517090271691498,6,0.4
0,female,2-university,married,40,0.01756,0,1,1.0,6,1.0
0,female,2-university,single,20,0.9183,1,0,0.030363673182527487,5,0.9
0,female,2-university,single,20,1.54503,0,0,0.03724245763285708,6,1.6
0,female,4-graduate school,single,20,0.26121,0,0,0.05765562071645588,5,1.0
0,female,4-graduate school,single,20,0.47757,0,0,0.05670434355271614,6,2.3
0,female,4-graduate school,single,20,0.34878,0,0,0.08448086508405846,5,0.6
0,female,4-graduate school,married,20,0.0,2,0,1.0,5,3.0
0,female,2-university,married,20,1.25576,0,0,0.04109482911280326,6,1.4
1,female,4-graduate school,single,20,0.00844,0,1,1.0,5,3.0
0,female,4-graduate school,single,20,0.20304,0,0,0.14622020763269483,6,0.6
0,female,2-university,single,20,0.0,0,1,1.0,5,3.6
0,female,4-graduate school,single,20,0.03788,1,0,0.835421888053467,5,1.0
0,female,2-university,single,20,0.0,0,0,1.0,6,1.0
0,female,4-graduate school,single,20,0.0,0,1,1.0,5,3.2
0,female,2-university,single,20,0.00902,0,1,1.0,1,5.0
0,female,4-graduate school,single,30,0.0,0,1,1.0,4,1.8
1,female,2-university,married,30,0.16949,2,0,0.09771052761706968,6,2.8
0,female,2-university,married,30,0.08859,0,0,0.308090455357693,6,1.4
0,female,2-university,married,30,0.01877,0,0,1.0,1,2.0
0,female,4-graduate school,single,30,0.22628,0,0,0.10760401721664276,5,2.7
0,female,4-graduate school,married,30,0.04232,0,0,0.235316997277324,6,2.3
0,female,4-graduate school,single,20,0.0,1,0,1.0049484536082474,3,2.1
0,female,4-graduate school,single,20,0.0,0,0,1.0042136310965974,4,1.7
0,female,4-graduate school,single,20,0.0036,0,1,1.0,3,2.3
0,female,2-university,single,20,1.59337,0,0,0.03628963397278989,6,3.0
0,female,1-high school,single,20,0.03623,0,0,1.0,3,1.5
0,female,4-graduate school,single,20,0.0,1,0,0.0,0,3.6
1,female,2-university,single,20,0.96876,2,0,0.04135193251364614,6,1.1
0,female,4-graduate school,divorced,30,0.06043,1,0,1.3159184924161176,3,1.5
0,female,4-graduate school,single,20,0.47859,0,0,0.04404824331410592,6,0.5
0,female,4-graduate school,single,20,0.0,0,0,1.0434782608695652,5,1.7
0,female,2-university,single,20,0.24311,0,0,0.08062890546260834,6,2.1
1,female,2-university,single,20,0.41124,2,0,0.08063342962239448,6,0.5
0,female,2-university,single,30,0.03381,0,0,0.22275132275132276,5,2.0
0,female,4-graduate school,single,20,0.27686,0,0,0.073332984128647,3,1.0
0,female,2-university,single,30,1.129,0,0,1.0195460949911026,5,1.8
0,female,2-university,married,30,0.72158,0,0,0.04383075101662635,6,0.8
1,female,2-university,married,20,0.50762,0,0,1.0,3,0.8
0,female,1-high school,married,20,0.45325,0,0,0.04359469390297067,6,0.5
0,female,2-university,married,20,0.0,0,1,1.0,6,5.6
1,female,2-university,single,20,0.85309,2,0,0.044577526373468235,6,1.5
1,female,2-university,single,20,0.0,0,0,1.0,5,3.1
0,female,2-university,single,20,0.0,0,0,1.0,5,2.1
0,female,4-graduate school,single,20,0.0,0,1,1.00990099009901,5,2.0
0,female,4-graduate school,single,20,0.13041,0,0,0.11295207553892748,5,1.0
0,female,2-university,married,20,0.34654,0,1,1.0,6,2.0
0,female,2-university,married,20,0.25545,0,0,0.11390943419779671,5,0.4
0,female,1-high school,married,20,0.0,0,1,1.0044762757385854,6,0.8
0,female,1-high school,single,20,0.03307,0,1,1.0,2,3.6
0,female,2-university,single,20,0.00042,0,0,0.5203455094182537,6,2.9
0,female,4-graduate school,single,20,0.01944,0,1,0.0,0,0.9
0,female,4-graduate school,single,20,0.32484,0,0,1.3802281368821292,6,2.8
0,female,4-graduate school,single,20,0.1812,0,0,0.27440488440694244,5,0.5
0,female,1-high school,married,20,1.96157,0,0,0.036691835771590374,6,2.0
0,female,2-university,single,30,4.21851,0,0,0.03744367099380941,6,4.0
0,female,4-graduate school,single,30,0.0,0,1,1.0,5,2.1
1,female,2-university,married,30,0.44075,0,0,0.07343518974864466,4,0.5
0,female,4-graduate school,single,30,0.02941,0,0,1.0,6,1.5
0,female,4-graduate school,single,20,0.0,1,0,1.0,3,2.3
0,female,4-graduate school,single,20,0.7204,0,0,0.03962750148603131,6,0.7
0,female,4-graduate school,married,20,1.01968,0,0,0.036136881687646095,6,4.5
0,female,2-university,single,20,0.6761,0,0,0.04430230787335078,6,0.8
0,female,2-university,single,30,2.93802,0,0,0.03900334066432831,6,3.8
0,female,2-university,married,30,0.87192,0,0,0.04380921088658891,6,1.0
0,female,2-university,married,30,0.21358,0,0,0.1260610135305488,6,0.3
0,female,4-graduate school,single,30,0.02786,0,0,0.2242152466367713,6,1.4
1,female,4-graduate school,single,20,0.41243,1,0,0.04701789030726191,5,3.2
0,female,2-university,married,20,0.17319,0,0,0.09556232455354477,5,0.2
1,female,2-university,single,20,3.07915,0,0,0.05841036199821848,6,3.5
0,female,2-university,single,20,1.70063,0,0,0.03943186567929275,6,1.8
0,female,2-university,single,20,0.26047,0,0,0.08128357364998587,6,0.3
0,female,4-graduate school,single,20,1.05862,0,0,0.05378734236212568,6,1.1
0,female,2-university,single,20,0.01498,0,0,0.2981331847311229,3,0.5
0,female,2-university,single,30,0.02127,0,0,1.0016949152542374,6,2.0
0,female,2-university,single,20,0.83751,0,0,0.0431765918642455,6,1.0
0,female,4-graduate school,single,20,0.04829,0,0,1.0,3,1.0
1,female,4-graduate school,single,20,0.0,0,0,0.6624710168930109,3,1.5
0,female,2-university,married,20,0.5866,0,0,0.04119624392560926,6,0.6
0,female,2-university,married,20,0.17335,0,0,1.006860503103561,5,0.8
0,female,4-graduate school,single,20,0.05359,0,0,1.0,6,1.5
1,female,4-graduate school,single,20,0.28842,0,0,0.05112997238981491,6,0.3
0,female,4-graduate school,single,20,1.99467,0,0,0.030649148975296785,6,1.5
0,female,4-graduate school,single,20,0.48095,0,0,0.04530418845827187,6,2.5
0,female,4-graduate school,single,20,0.33986,0,0,0.06680253623188406,6,5.0
0,female,4-graduate school,single,20,0.60862,0,0,0.08125853214587532,5,2.3
0,female,4-graduate school,single,20,0.0,0,1,1.0,6,1.6
0,female,4-graduate school,married,30,0.0,0,1,1.0051098269860594,6,3.6
0,female,2-university,married,30,0.25633,0,0,0.1615532734274711,6,4.0
0,female,4-graduate school,single,20,0.8486,0,0,0.08885716567503893,5,1.3
0,female,4-graduate school,single,20,0.67523,0,0,0.04435142964061482,6,0.8
0,female,4-graduate school,single,20,0.0,0,1,1.0112570356472796,5,1.6
0,female,4-graduate school,married,20,0.55697,0,0,0.07759155803848541,6,3.9
1,female,2-university,single,30,0.03707,0,0,2.0,5,2.0
0,female,2-university,married,30,0.08057,0,0,0.12635497645899485,6,0.3
0,female,1-high school,single,30,0.0078,0,0,1.0,3,0.5
0,female,2-university,single,30,0.67002,0,0,0.03577663928561207,6,1.8
0,female,1-high school,single,30,1.42259,0,0,0.04384529808258622,6,2.0
0,female,2-university,married,30,1.45307,0,0,0.04195070791819612,5,1.8
0,female,4-graduate school,single,30,0.31439,0,0,0.16577699678392627,6,2.5
0,female,4-graduate school,single,20,0.03678,0,0,1.0,6,1.8
0,female,2-university,married,30,0.47217,0,0,0.045280875671210245,6,0.5
0,female,4-graduate school,married,30,1.89008,0,0,0.05507306843509481,6,2.2
0,female,2-university,married,30,0.0,0,1,1.0,6,3.6
0,female,4-graduate school,single,20,0.23252,0,0,0.2558984594912739,6,5.0
0,female,1-high school,married,30,0.0,0,0,1.0,6,0.5
0,female,2-university,single,30,0.00055,0,0,0.0,3,1.5
0,female,2-university,single,30,0.01688,0,0,1.0003330835206927,6,1.5
0,female,4-graduate school,single,30,0.0072,0,0,1.0,4,3.0
0,female,4-graduate school,single,20,0.64582,0,0,0.1389966756628404,5,1.3
0,female,1-high school,single,20,0.13048,2,0,0.11908306043465317,4,0.3
0,female,2-university,single,20,0.2095,0,0,0.5653603034134007,6,0.9
1,female,2-university,single,20,0.87234,0,0,0.020785340314136126,4,0.9
0,female,1-high school,single,20,0.27337,0,0,0.11614739103922878,6,0.7
1,female,2-university,married,20,0.70296,0,0,0.039919381928115553,6,0.8
1,female,2-university,single,20,0.06385,0,0,0.1622674167027261,6,0.6
0,female,1-high school,single,20,0.04837,0,0,1.0385109114249038,3,0.6
0,female,2-university,single,20,0.0,0,1,1.0,6,4.2
1,female,4-graduate school,single,20,0.0,0,1,0.0,0,2.0
0,female,4-graduate school,single,20,0.0,0,1,1.0048978449482229,5,2.2
0,female,4-graduate school,single,20,0.0,0,0,0.8333333333333334,1,1.7
1,female,1-high school,single,20,0.04222,0,1,1.005012531328321,6,5.0
1,female,4-graduate school,single,20,0.0,1,0,1.0,3,0.6
0,female,2-university,single,30,0.0,0,1,1.0,6,1.4
0,female,2-university,married,30,0.9316,0,0,0.021202836939582515,3,1.0
0,female,4-graduate school,single,30,0.0,0,1,1.0040845320546972,4,1.8
0,female,4-graduate school,single,30,0.0,1,0,0.0,0,3.6
1,female,4-graduate school,single,30,2.21413,0,0,0.049688823741319985,6,4.2
0,female,2-university,single,20,0.0,0,0,1.0,6,2.0
0,female,2-university,married,30,0.78545,0,0,0.04346256153485069,6,2.6
0,female,2-university,single,30,0.0,0,1,1.0,6,3.0
1,female,4-graduate school,single,20,0.67812,0,0,0.08999615236629473,5,4.0
0,female,4-graduate school,single,30,0.02893,0,0,0.5286786984587011,6,2.2
1,female,4-graduate school,single,30,1e-05,0,0,1.0,6,1.3
0,female,4-graduate school,single,20,0.0,0,0,1.0,6,1.5
0,female,4-graduate school,single,30,2.5403,0,0,0.045424262612803586,6,2.8
0,female,4-graduate school,single,30,1.72532,0,0,0.04796444236006374,6,2.3
0,female,2-university,married,20,0.52972,0,0,0.04724893099293628,6,1.8
0,female,2-university,single,20,0.37484,0,0,0.05248075130338708,6,2.7
0,female,3-trade school,single,30,1.93583,0,0,0.023204300633171613,6,1.9
0,female,1-high school,single,30,0.66735,0,0,0.03601942167216563,6,1.5
1,female,4-graduate school,single,20,0.00355,0,1,1.0,3,2.3
0,female,1-high school,married,20,0.20438,0,0,0.08314279775514447,6,0.7
0,female,2-university,single,20,0.0,0,1,1.0,6,5.0
1,female,2-university,married,30,0.45196,0,0,0.042893434951196685,6,0.5
1,female,4-graduate school,single,20,1.97779,0,0,0.04312040068803101,6,2.2
0,female,2-university,married,30,0.02818,0,0,0.0,0,2.1
0,female,2-university,married,30,0.64033,0,0,0.0357493967289302,6,2.6
0,female,4-graduate school,single,20,0.01606,0,0,1.0,6,2.8
0,female,4-graduate school,single,30,0.0024,0,0,1.0,4,1.8
1,female,1-high school,married,20,0.26205,1,0,0.052720371151412905,5,0.3
1,female,2-university,married,30,0.0,1,0,1.0,1,0.2
0,female,2-university,married,30,0.0,1,0,2.0,3,2.0
1,female,4-graduate school,single,30,0.82523,3,0,0.049515368332446186,5,0.8
1,female,2-university,single,30,0.20421,0,0,0.07848663421299855,5,0.9
1,female,2-university,married,30,0.13473,2,0,0.10368738254163697,4,0.2
0,female,1-high school,married,30,0.25395,0,0,0.07708020195012912,5,0.3
0,female,4-graduate school,single,20,0.58217,0,0,0.0479225571476494,6,0.7
0,female,2-university,married,20,0.71353,0,0,0.04359565807327001,6,2.0
0,female,2-university,single,20,3.19131,0,0,0.02234215431425491,6,4.2
0,female,2-university,married,20,1.23927,0,0,0.05237247302817639,6,1.3
0,female,4-graduate school,single,30,0.75623,0,0,0.045931256219857615,6,1.6
0,female,4-graduate school,married,20,0.0,0,0,0.9239788199697428,1,3.2
0,female,4-graduate school,single,20,0.004,0,0,1.0,6,1.3
1,female,4-graduate school,single,20,0.0,1,0,1.0,3,2.0
0,female,4-graduate school,single,30,0.0,0,1,1.0048524844720497,4,3.2
0,female,2-university,married,30,0.66235,0,0,0.04294042841335117,6,4.0
0,female,2-university,single,30,0.34099,0,0,0.06240158628331487,6,3.9
0,female,4-graduate school,married,20,0.25304,0,0,0.07008445176437607,4,1.0
0,female,2-university,married,30,0.94145,0,0,0.039995901009376444,6,1.0
0,female,2-university,single,30,0.07623,0,0,0.2001067235859125,6,4.0
1,female,2-university,married,20,0.00667,0,0,1.0,3,1.0
0,female,1-high school,married,20,0.0032,0,0,1.0,6,3.0
0,female,2-university,single,20,0.12248,0,0,0.12736419792396358,6,0.2
0,female,2-university,single,20,0.25814,0,0,0.05290445455507354,3,0.5
0,female,4-graduate school,single,30,0.26068,2,0,0.11089548100914888,5,1.0
0,female,2-university,married,30,1.85747,0,0,0.045678091264826345,6,2.0
0,female,2-university,single,30,2.40986,0,0,0.0474602304841375,5,3.0
0,female,1-high school,married,30,0.0,0,0,1.080790744978388,5,2.4
0,female,2-university,married,30,0.01859,0,0,1.0,6,2.4
1,female,1-high school,married,30,1.19508,1,0,2.5842909567045123e-05,6,1.2
0,female,4-graduate school,single,30,0.00403,0,0,1.0,4,3.5
0,female,4-graduate school,single,30,0.0,1,0,2.0,5,5.9
0,female,4-graduate school,single,30,0.0,1,0,0.0,0,2.4
0,female,3-trade school,single,20,0.0,0,1,0.0,0,2.0
0,female,4-graduate school,single,20,1.2706,0,0,0.03539956315432703,6,3.0
0,female,2-university,married,20,0.04525,0,0,0.21546373470473487,6,2.4
0,female,4-graduate school,single,20,0.0,0,0,1.0,4,1.7
0,female,2-university,single,30,0.25129,0,0,0.05624430625420842,6,4.7
0,female,4-graduate school,single,30,0.48276,0,0,0.05762138905961893,6,1.1
1,female,1-high school,single,20,0.25276,0,0,0.0742473178156439,6,0.3
0,female,2-university,single,20,0.5255,1,0,0.15987210231814547,6,0.8
0,female,4-graduate school,single,20,0.0,1,0,0.0,0,1.0
0,female,2-university,single,20,0.43835,0,0,0.04398117605664775,4,1.6
0,female,4-graduate school,single,20,0.50654,0,0,0.03928436827986787,6,1.1
0,female,1-high school,single,20,1.02103,2,0,0.0500751126690035,6,1.5
0,female,4-graduate school,single,30,0.04619,0,0,0.35658823529411765,6,3.9
1,female,2-university,married,30,0.0,0,1,1.0,6,1.8
0,female,4-graduate school,single,20,0.43836,0,0,0.02947537965945697,6,3.0
0,female,4-graduate school,married,20,0.03977,0,0,0.267756895289236,6,4.0
0,female,4-graduate school,single,20,1.1309,1,0,2.8216438897301568e-05,6,1.1
0,female,4-graduate school,single,20,0.18578,0,0,0.09198785760279643,6,1.2
0,female,2-university,single,20,0.0,0,0,1.020967232114635,6,2.0
0,female,2-university,married,20,0.66282,0,0,0.05597302100387613,6,1.2
0,female,2-university,single,20,1.5782,0,0,0.03256463295143803,6,2.7
0,female,4-graduate school,single,20,0.14099,0,0,0.4375,6,2.5
0,female,2-university,married,20,0.5722,0,0,1.0,6,1.3
0,female,4-graduate school,single,20,0.21242,0,0,1.0056361452462348,6,2.9
0,female,2-university,single,20,0.76632,0,0,0.0402357816806486,6,2.1
0,female,2-university,single,20,0.0,1,0,1.4866039952996475,3,2.0
0,female,4-graduate school,single,20,0.17868,1,0,0.9178321678321678,3,2.4
0,female,4-graduate school,married,30,0.0026,0,1,1.0,6,1.7
0,female,4-graduate school,single,20,0.20512,0,0,1.0014598540145985,5,1.8
0,female,4-graduate school,single,20,0.38795,0,1,1.0,6,2.8
0,female,2-university,single,20,1.25774,0,0,0.03254437869822485,6,4.9
0,female,2-university,single,30,0.05394,0,0,1.0,5,2.4
0,female,4-graduate school,married,30,0.65352,0,0,0.03659679119334817,6,1.5
0,female,4-graduate school,single,30,2.50575,0,0,0.035820118985681,6,3.5
0,female,2-university,married,30,0.20513,0,0,0.07439438322406658,5,0.8
0,female,4-graduate school,single,30,0.0,0,0,1.0053156146179403,5,3.3
0,female,2-university,married,30,0.0,1,0,1.355223880597015,4,0.2
0,female,2-university,single,30,0.41304,0,0,0.06485785320505891,6,2.1
0,female,2-university,single,30,0.0,0,1,1.0,6,4.0
0,female,2-university,married,20,0.0,0,1,0.0,0,2.3
0,female,4-graduate school,single,20,0.0,0,1,1.000418906653634,6,2.0
0,female,2-university,single,30,0.0,0,1,1.0,3,1.8
0,female,2-university,married,30,0.30604,0,0,0.08401949252226516,6,2.0
0,female,2-university,single,20,0.4605,0,0,0.041418164558268154,6,0.5
0,female,4-graduate school,single,20,0.0,0,0,1.0,6,2.9
0,female,2-university,married,30,0.73073,0,0,0.03570174411799134,6,1.0
1,female,2-university,single,30,0.04545,0,0,0.34843205574912894,4,1.5
0,female,2-university,single,30,0.08838,0,0,1.0,6,0.2
0,female,4-graduate school,married,30,0.10367,0,0,0.14564520827264782,2,2.0
0,female,2-university,single,30,0.74525,0,0,0.03830539966148717,5,0.8
0,female,4-graduate school,single,20,0.70928,0,0,0.10902153175252112,6,2.9
0,female,2-university,married,20,1.13855,0,0,0.040148931613370895,6,2.0
0,female,2-university,single,20,0.00335,0,0,1.0,4,1.5
0,female,4-graduate school,single,20,0.91483,0,0,0.12707968198328634,6,1.8
0,female,2-university,married,30,5.27939,0,0,0.08131713947472267,6,4.2
1,female,1-high school,married,20,0.07256,0,0,0.24308720753570343,3,0.3
0,female,4-graduate school,single,30,0.00145,0,0,1.0,4,2.3
0,female,2-university,single,20,0.02677,1,0,0.33305693753454946,4,0.6
0,female,2-university,single,20,0.38424,0,0,0.10690442164537252,6,2.2
0,female,4-graduate school,single,20,1.81459,0,0,0.03290062935142171,6,2.4
0,female,2-university,single,30,0.0,0,1,1.0,6,1.4
0,female,4-graduate school,single,30,0.0,0,1,1.0,6,2.0
0,female,4-graduate school,single,30,0.0,0,1,1.0,3,4.1
0,female,2-university,married,30,0.45212,0,0,0.054275986380933304,6,1.4
0,female,2-university,single,30,1.1458,0,0,0.1415936914564545,6,0.8
0,female,2-university,single,20,2.37515,0,0,0.03479154959888093,6,3.4
1,female,4-graduate school,single,20,0.0488,0,0,1.0,3,1.4
1,female,4-graduate school,single,30,1.4911,2,0,0.042816035864726515,5,1.7
0,female,4-graduate school,single,30,2.77249,0,0,0.04136825186145625,6,2.9
0,female,2-university,single,30,0.0,0,0,1.0,6,3.6
1,female,4-graduate school,married,30,0.0,0,0,1.0,6,3.1
0,female,2-university,single,30,0.03972,0,0,1.0049919771795328,6,5.0
1,female,4-graduate school,single,30,2.35271,2,0,0.03349133902489113,6,2.5
0,female,4-graduate school,single,30,0.10098,0,1,1.0,6,5.0
0,female,2-university,married,30,0.7186,0,0,0.04673261975890592,6,0.8
0,female,2-university,single,30,0.21857,0,0,0.10668051228798893,6,1.8
0,female,4-graduate school,single,30,0.58079,0,0,0.04577082668368975,6,3.2
